Type,Anal.,Sample Name,Sample ID,Treatment,Origin,Originc,Cal. Curve,Manual Dilution,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Mean Area,Conc.,Mean Conc.,Result,NPOC_ppm,TN_ppm,SD Area,SD Conc,Vial,Excluded,Inj. Vol.
Unknown,NPOC/TN,94 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:31,1,4,NPOC,"24,25","25,78","2,230","2,328",NPOC:2.328 TN:0.08853,2.328,0.08853,"2,136","0,1364",39,0,150
Unknown,NPOC/TN,94 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:20,1,1,TN,"0,000","1,231","0,04694","0,08853",NPOC:2.328 TN:0.08853,2.328,0.08853,"1,066","0,03602",39,0,150
Unknown,NPOC/TN,94 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:24,1,2,TN,"1,864","1,231","0,1099","0,08853",NPOC:2.328 TN:0.08853,2.328,0.08853,"1,066","0,03602",39,0,150
Unknown,NPOC/TN,94 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:27,1,3,TN,"1,829","1,231","0,1087","0,08853",NPOC:2.328 TN:0.08853,2.328,0.08853,"1,066","0,03602",39,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:36,1,1,NPOC,"17,69","17,64","1,811","1,808",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2434","0,01554",40,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:40,1,2,NPOC,"17,86","17,64","1,822","1,808",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2434","0,01554",40,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:43,1,3,NPOC,"17,38","17,64","1,791","1,808",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2434","0,01554",40,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:36,1,1,TN,"0,4782","0,2426","0,06309","0,05513",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2392","0,00808",40,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:40,1,2,TN,"0,000","0,2426","0,04694","0,05513",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2392","0,00808",40,0,150
Unknown,NPOC/TN,95 MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:43,1,3,TN,"0,2495","0,2426","0,05537","0,05513",NPOC:1.808 TN:0.05513,1.808,0.05513,"0,2392","0,00808",40,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:49,1,1,NPOC,"5,160","4,823","1,011","0,9896",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,2996","0,01913",41,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:53,1,2,NPOC,"4,722","4,823","0,9831","0,9896",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,2996","0,01913",41,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 1:57,1,3,NPOC,"4,587","4,823","0,9745","0,9896",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,2996","0,01913",41,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:49,1,1,TN,"20,99","21,16","0,7561","0,7618",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,1700","0,00574",41,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:53,1,2,TN,"21,16","21,16","0,7618","0,7618",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,1700","0,00574",41,0,150
Unknown,NPOC/TN,"96 aniontd2 0,905ppp","96 aniontd2 0,905ppp",Calib1_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 1:57,1,3,TN,"21,33","21,16","0,7676","0,7618",NPOC:0.9896 TN:0.7618,0.9896,0.7618,"0,1700","0,00574",41,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:02,1,1,NPOC,"3,260","2,928","0,8898","0,8686",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,2880","0,01839",42,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:06,1,2,NPOC,"2,746","2,928","0,8569","0,8686",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,2880","0,01839",42,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:10,1,3,NPOC,"2,778","2,928","0,8590","0,8686",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,2880","0,01839",42,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:02,1,1,TN,"25,93","25,84","0,9230","0,9200",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,07506","0,00254",42,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:06,1,2,TN,"25,80","25,84","0,9186","0,9200",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,07506","0,00254",42,0,150
Unknown,NPOC/TN,"97 NH4Cl 0,967ppm","97 NH4Cl 0,967ppm",Calib2_N,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:10,1,3,TN,"25,80","25,84","0,9186","0,9200",NPOC:0.8686 TN:0.9200,0.8686,0.92,"0,07506","0,00254",42,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:16,1,1,NPOC,"116,9","117,1","8,145","8,158",NPOC:8.158 TN:1.687,8.158,1.687,"0,2646","0,01689",43,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:20,1,2,NPOC,"117,0","117,1","8,152","8,158",NPOC:8.158 TN:1.687,8.158,1.687,"0,2646","0,01689",43,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:23,1,3,NPOC,"117,4","117,1","8,177","8,158",NPOC:8.158 TN:1.687,8.158,1.687,"0,2646","0,01689",43,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:16,1,1,TN,"48,72","48,54","1,693","1,687",NPOC:8.158 TN:1.687,8.158,1.687,"0,1662","0,00562",43,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:20,1,2,TN,"48,39","48,54","1,682","1,687",NPOC:8.158 TN:1.687,8.158,1.687,"0,1662","0,00562",43,0,150
Unknown,NPOC/TN,"EDTA 8,56ppmC","EDTA 8,56ppmC",Calib1_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:23,1,3,TN,"48,52","48,54","1,686","1,687",NPOC:8.158 TN:1.687,8.158,1.687,"0,1662","0,00562",43,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:30,1,1,NPOC,"140,5","140,6","9,652","9,656",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,05774","0,00369",44,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:33,1,2,NPOC,"140,6","140,6","9,658","9,656",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,05774","0,00369",44,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:37,1,3,NPOC,"140,6","140,6","9,658","9,656",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,05774","0,00369",44,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:30,1,1,TN,"0,7684","0,8020","0,07290","0,07403",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,04223","0,00143",44,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:33,1,2,TN,"0,8494","0,8020","0,07563","0,07403",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,04223","0,00143",44,0,150
Unknown,NPOC/TN,"KHP9,90ppmC","KHP9,90ppmC",Calib2_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:37,1,3,TN,"0,7882","0,8020","0,07357","0,07403",NPOC:9.656 TN:0.07403,9.656,0.07403,"0,04223","0,00143",44,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:43,1,1,NPOC,"33,75","33,11","2,836","2,796",NPOC:2.796 TN:0.06608,2.796,0.06608,"0,5994","0,03827",45,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:46,1,2,NPOC,"33,03","33,11","2,790","2,796",NPOC:2.796 TN:0.06608,2.796,0.06608,"0,5994","0,03827",45,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,"1,00",2022-09-10 2:50,1,3,NPOC,"32,56","33,11","2,760","2,796",NPOC:2.796 TN:0.06608,2.796,0.06608,"0,5994","0,03827",45,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:43,1,1,TN,"0,4500","0,5667","0,06214","0,06608",NPOC:2.796 TN:0.06608,2.796,0.06608,"0,1030","0,00348",45,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:46,1,2,TN,"0,6049","0,5667","0,06737","0,06608",NPOC:2.796 TN:0.06608,2.796,0.06608,"0,1030","0,00348",45,0,150
Unknown,NPOC/TN,MQ,MQ,,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,"C:\TOC-L\CalCurves\TN_0,2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal","1,00",2022-09-10 2:50,,,,,,,,,,,,,,,
